name;socr;code;index;gninmb;uno;ocatd;status
Филатовка;д;3701900016000;155928;3706;;24233808011;0
Чащево;д;3701900016200;155937;3706;;24233854031;0
Чернево;д;3701900016300;155922;3706;;24233872020;0
Чернышево;д;3701900016400;155929;3706;;24233554023;0
Чернышово;д;3701900016403;155929;3706;;24233554023;0
Черняткино;д;3701900016500;155938;3706;;24233854030;0
Юркино;д;3701900016600;;3706;;24233840015;0
Якушево;д;3701900016700;155937;3706;;24233854032;0
Лекунино;д;3701900016800;155927;3706;;24233872016;0
Остапово;п;3701900017099;155908;3706;;24233832010;0
Филино;д;3701900017100;;3706;;24233860013;0
Филино;п;3701900017101;155904;3706;;24233860013;0
Чечкино-Богородское;с;3701900017200;155926;3706;;24233812023;0
Клещевка;д;3701900017300;155935;3706;;24233854012;0
Липняги;д;3701900017400;155926;3706;;24233812009;0
Матюкино;д;3701900017599;155928;3706;;24233000000;0
Зименки;с;3701900017600;155933;3706;;24233554009;0
Ладыгино;ст;3701900017700;155933;3706;;24233554014;0
Дача Бор;д;3701900017851;155937;3706;;24233000000;0
Дворишки Большие;д;3701900017900;155925;3706;;24233856006;0
Ворожино;м;3701900018099;155927;3706;;24233000000;0
Иваково;д;3701900018100;;3706;;24233872005;0
Шуя;г;3701900100000;;3706;;24411000000;1
Арсения;п;3701900100199;155900;3706;;24411000000;0
Победа;п;3701900100299;155900;3706;;24411000000;0
Южский;р-н;3702000000000;;3706;;24235000000;0
Большое;рп;3702000000299;155646;3706;;24235556001;0
Борок;м;3702000000399;155633;3706;;24235559001;0
Брюховая;д;3702000000400;155635;3706;;24235816002;0
Быково;д;3702000000500;155641;3706;;24235807002;0
Взвоз;д;3702000000699;155644;3706;;24235556002;0
Волокобино;с;3702000000700;155639;3706;;24235824002;0
Гавришево;д;3702000000800;;3706;;24235806002;0
Гавришово;д;3702000000803;155633;3706;;24235806002;0
Глушицы;д;3702000000900;155635;3706;;24235816003;0
Горки;д;3702000001000;155641;3706;;24235804002;0
Гридино;д;3702000001100;155638;3706;;24235812002;0
Гридино;м;3702000001101;155638;3706;;24235812002;0
Груздево;с;3702000001200;;3706;;24235804001;0
Добрицы;д;3702000001300;155635;3706;;24235816004;0
Домнино;д;3702000001400;155639;3706;;24235812003;0
Емельяново;д;3702000001500;155639;3706;;24235824003;0
Жуковка;д;3702000001699;155638;3706;;24235000000;0
Зеленино;д;3702000001700;155644;3706;;24235807003;0
Изотино;с;3702000001800;155634;3706;;24235806001;0
Изотино;д;3702000001801;155634;3706;;24235806001;0
Илейкино;д;3702000001900;155639;3706;;24235824004;0
Ирыхово;д;3702000002000;155633;3706;;24235812005;0
Истоки;д;3702000002100;;3706;;24235807005;0
Истоки;п;3702000002101;155641;3706;;24235807005;0
Кашино;д;3702000002200;155641;3706;;24235804003;0
Китайново;д;3702000002300;155640;3706;;24235807006;0
Кишариха;д;3702000002400;155639;3706;;24235824005;0
Клестово;д;3702000002500;155640;3706;;24235807007;0
Колягино;д;3702000002600;155638;3706;;24235812006;0
Косики;д;3702000002700;155635;3706;;24235816005;0
Косиково;д;3702000002701;155635;3706;;24235816005;0
Косовка;д;3702000002800;155633;3706;;24235806003;0
Костяево;д;3702000002900;155633;3706;;24235808004;0
Костяево;п;3702000002902;155633;3706;;24235808004;0
Костяево;д;3702000003000;155633;3706;;24235807008;0
Кочергино;д;3702000003100;155644;3706;;24235807009;0
Круглово;д;3702000003200;155639;3706;;24235824006;0
Ламна;д;3702000003300;155641;3706;;24235804004;0
Ламна;п;3702000003301;155641;3706;;24235804004;0
Ламна Большая;с;3702000003400;155641;3706;;24235804005;0
Ламна Малая;с;3702000003500;;3706;;24235807010;0
Малая Ламна;д;3702000003502;155640;3706;;24235807010;0
Легково;д;3702000003600;155641;3706;;24235807011;0
Лукино;д;3702000003700;;3706;;24235807012;0
Лукино;с;3702000003702;155644;3706;;24235807012;0
Лучкино;д;3702000003800;155634;3706;;24235806004;0
Максимово;д;3702000003900;155639;3706;;24235824007;0
Мальцево;д;3702000004000;155635;3706;;24235816006;0
Маньшино;д;3702000004100;155634;3706;;24235806005;0
Марьинка;д;3702000004299;155638;3706;;24235812007;0
Мешаловка;д;3702000004300;155638;3706;;24235824013;0
Михали;д;3702000004400;155633;3706;;24235812009;0
Михеево;д;3702000004500;155634;3706;;24235806006;0
Мордовское;с;3702000004600;155633;3706;;24235806007;0
Моста;с;3702000004700;;3706;;24235809001;0
Мугреево-Дмитриевское;с;3702000004800;155640;3706;;24235807014;0
Мугреево-Никольское;с;3702000004900;155640;3706;;24235807001;0
Мугреевский;с;3702000005000;;3706;;24235810001;0
Нагорново;д;3702000005100;155638;3706;;24235812010;0
Нефедово;д;3702000005200;;3706;;24235808001;0
Никулиха;д;3702000005300;155635;3706;;24235816007;0
Новоклязьминское;с;3702000005400;155635;3706;;24235816001;0
Павлицы;д;3702000005500;155635;3706;;24235816008;0
Пашки;д;3702000005600;155641;3706;;24235804006;0
Петушки;д;3702000005700;;3706;;24235804007;0
56 Пикет;п;3702000005899;155646;3706;;24235556003;0
Погорелка;д;3702000005900;155639;3706;;24235824008;0
Погорелки;д;3702000005901;155639;3706;;24235824012;0
Подъелово;д;3702000006000;155635;3706;;24235816010;0
Поселок-1;п;3702000006199;155646;3706;;24235556004;0
Поселок-2;п;3702000006299;155646;3706;;24235556005;0
Преображенское;с;3702000006300;155638;3706;;24235812001;0
Пристань 8 февраля;м;3702000006499;155635;3706;;24235000000;0
Пустынь;д;3702000006500;155635;3706;;24235816012;0
Растовицы;д;3702000006600;155635;3706;;24235816013;0
Реброво;д;3702000006700;155630;3706;;24235808005;0
Русино;д;3702000006800;155633;3706;;24235808006;0
Ряполово;с;3702000006900;155639;3706;;24235824011;0
Ряполово;д;3702000006902;155638;3706;;24235824011;0
Селищи;д;3702000007000;;3706;;24235812012;0
Сергеево;д;3702000007100;155633;3706;;24235806009;0
Сергеевка;д;3702000007101;155634;3706;;24235806009;0
Снегирево;д;3702000007200;;3706;;24235806010;0
Соино;д;3702000007399;155630;3706;;24235808006;0
Спасское;д;3702000007400;;3706;;24235812013;0
Южа Старая;с;3702000007599;155630;3706;;24235808009;0
Стекловский;п;3702000007699;155634;3706;;24235806011;0
Суземье;д;3702000007700;155639;3706;;24235824009;0
Таковец;д;3702000007899;155635;3706;;24235816014;0
Талицы;с;3702000007900;;3706;;24235820001;0
Тараканово;д;3702000008000;155639;3706;;24235824010;0
Тарантаево;д;3702000008100;155630;3706;;24235808008;0
Тарасиха;д;3702000008200;155641;3706;;24235804008;0
Травино;д;3702000008300;155638;3706;;24235812014;0
Федьково;д;3702000008400;155639;3706;;24235824011;0
Фофаново;д;3702000008599;155639;3706;;24235000000;0
Холуй;с;3702000008600;;3706;;24235822001;0
Хотимль;с;3702000008700;;3706;;24235824001;0
Черемисино;д;3702000008800;155640;3706;;24235807019;0
Чеусово;д;3702000008900;155644;3706;;24235807020;0
Чураково;д;3702000009099;155634;3706;;24235000000;0
Шеверниха;д;3702000009100;155644;3706;;24235807021;0
Погорелка;д;3702000009299;155630;3706;;24235824012;0
Сергеево;д;3702000009399;155634;3706;;24235806006;0
Мугреевский (участок N1);с;3702000009401;155646;3706;;24235000000;0
Мугреевский (участок 1);с;3702000009499;155646;3706;;24235810000;0
Мугреевский (участок N2);с;3702000009501;155646;3706;;24235000000;0
Мугреевский (участок 2);с;3702000009599;155646;3706;;24235810000;0
56 Пикет;д;3702000009600;155646;3706;;24235810000;0
Борок;с;3702000009800;155633;3706;;24235822000;0
Взвоз;д;3702000010000;155644;3706;;24235820001;0
Соино;д;3702000010200;;3706;;24235808007;0
Большое;д;3702000010300;155644;3706;;24235820000;0
Южа;с;3702000010400;;3706;;24235808009;0
Южа;г;3702000100000;;3706;;24235501000;1
Юрьевецкий;р-н;3702100000000;;3706;;24237000000;0
Абрамово;д;3702100000200;155441;3706;;24237804002;0
Аксениха;д;3702100000300;;3706;;24237804003;0
Аксениха;д;3702100000400;155442;3706;;24237824038;0
Алешково;д;3702100000500;155442;3706;;24237824002;0
Амбросово;д;3702100000600;155442;3706;;24237824003;0
Андрейково;д;3702100000700;155441;3706;;24237804004;0
Андрониха;д;3702100000800;155452;3706;;24237832027;0
Аристиха;д;3702100000900;155457;3706;;24237832002;0
Астафьево;д;3702100001000;155442;3706;;24237824004;0
Барабаниха;д;3702100001100;155450;3706;;24237816023;0
Бараниха;д;3702100001200;155459;3706;;24237828002;0
Барсуки;д;3702100001300;155442;3706;;24237824039;0
Белоусиха;д;3702100001400;155457;3706;;24237832004;0
Беляево;д;3702100001500;155441;3706;;24237804005;0
Бенькино;д;3702100001600;155445;3706;;24237816003;0
Бердиха;д;3702100001700;155450;3706;;24237816024;0
Богомолово;д;3702100001800;155445;3706;;24237816004;0
Боровое;д;3702100001900;155460;3706;;24237813002;0
Бурково;д;3702100002000;155459;3706;;24237828003;0
Бухарино;д;3702100002100;155459;3706;;24237828004;0
Быстрица;д;3702100002200;155441;3706;;24237824005;0
Ваньково;д;3702100002300;155442;3706;;24237824040;0
Васильевка;д;3702100002400;155441;3706;;24237804007;0
Тихон-Воля;с;3702100002500;155450;3706;;24237816031;0
Воля;с;3702100002501;155453;3720;;24237816031;0
Воробьево;д;3702100002600;155457;3706;;24237832006;0
Гагариха;д;3702100002700;155457;3706;;24237832007;0
Гарь Большая;д;3702100002800;155442;3706;;24237824006;0
Гарь;д;3702100002900;;3706;;24237832028;0
Голодаево;д;3702100003000;155442;3706;;24237824007;0
Горшуково;д;3702100003100;155441;3706;;24237824008;0
Гречушное;д;3702100003200;155442;3706;;24237824041;0
Гришино;д;3702100003300;155442;3706;;24237824009;0
Гузавино;д;3702100003400;155459;3706;;24237828006;0
Дворищи;д;3702100003500;155450;3706;;24237816025;0
Демидовка;д;3702100003600;155445;3706;;24237816005;0
Дорки;с;3702100003700;155441;3706;;24237804011;0
Дубнево;д;3702100003800;155442;3706;;24237824010;0
Елнать;с;3702100003900;155441;3706;;24237804001;0
Ермолово;д;3702100004000;155446;3706;;24237816006;0
Ершиха;д;3702100004100;155445;3706;;24237816007;0
Жарки;с;3702100004200;155460;3706;;24237813003;0
Жарки;д;3702100004202;155460;3720;;24237813003;0
Жары;д;3702100004300;;3706;;24237828007;0
Жуковка;с;3702100004400;155459;3706;;24237828008;0
Жуковка;д;3702100004401;155459;3720;;24237828008;0
Заднево;д;3702100004500;155442;3706;;24237824011;0
Задорожье;с;3702100004600;;3706;;24237832029;0
Заливенки;д;3702100004700;155446;3706;;24237816008;0
Захариха;д;3702100004800;155442;3706;;24237824042;0
Злобино;д;3702100004900;155442;3706;;24237824012;0
Зыково;д;3702100005000;155442;3706;;24237824013;0
Зяблово;д;3702100005100;;3706;;24237824014;0
Иваниха;д;3702100005200;;3706;;24237824043;0
Иваниха;д;3702100005300;;3706;;24237824015;0
Ильинское;с;3702100005400;155441;3706;;24237824016;0
Калитиха;д;3702100005500;155442;3706;;24237824044;0
Каменники;с;3702100005600;155442;3706;;24237824045;0
Каменники;д;3702100005602;155442;3720;;24237824045;0
Кашино;д;3702100005700;155442;3706;;24237824017;0
Киселево Малое;д;3702100005800;155442;3706;;24237824047;0
Киселево;д;3702100005801;155444;3720;;24237824047;0
Клипичиха;д;3702100005900;155457;3706;;24237832011;0
Казаковка;д;3702100006000;155452;3706;;24237832032;0
Козлятево;д;3702100006100;155459;3706;;24237828009;0
Козлятьево;д;3702100006101;155459;3720;;24237828009;0
Кокуево;д;3702100006200;155442;3706;;24237824018;0
Колобово;д;3702100006300;155441;3706;;24237804013;0
Коноплищи;д;3702100006400;155452;3706;;24237832012;0
Корениха;д;3702100006500;155457;3706;;24237832013;0
Корючиха;д;3702100006600;155460;3706;;24237813004;0
Костровка;д;3702100006700;155459;3706;;24237828010;0
Костромка;д;3702100006701;155459;3720;;24237828010;0
Костяево Большое;д;3702100006800;155460;3706;;24237813001;0
Костяево;д;3702100006801;155460;3720;;24237813001;0
Коурцево;д;3702100006900;155442;3706;;24237824019;0
Кошкино;д;3702100007000;155442;3706;;24237824020;0
Крутцы-Осинки;д;3702100007100;155459;3706;;24237828012;0
Крутцы;д;3702100007101;155459;3720;;24237828012;0
Крутцы Осинки;д;3702100007104;155459;3720;;24237828012;0
Крутцы-Орешки;д;3702100007200;155459;3706;;24237828011;0
Крутцы Орешки;д;3702100007203;155459;3720;;24237828011;0
Крутцы-Шеляуховские;д;3702100007300;155459;3706;;24237828013;0
Крутцы Шеляуховские;д;3702100007303;155459;3720;;24237828013;0
Кузьминское;д;3702100007400;155441;3706;;24237824021;0
Кулигино;д;3702100007500;155459;3706;;24237828014;0
Куретнево;д;3702100007600;155457;3706;;24237816027;0
