name;socr;code;index;gninmb;uno;ocatd
Новая;ул;37017000069000200;155030;3704;;24229832006
Молодежная;ул;37017000069000300;155030;3704;;24229832006
Сизова;ул;37017000070000100;155030;3704;;24229554000
Больничный;городок;37017000070000200;155030;3704;;24229554000
Восточная;ул;37017000070000300;155030;3704;;24229554000
Восточный;проезд;37017000070000400;155030;3704;;24229554000
Дельцова;ул;37017000070000500;155030;3704;;24229554000
Дзержинского;ул;37017000070000600;155030;3704;;24229554000
Завокзальная 1-я;ул;37017000070000700;155030;3704;;24229554000
Завокзальная 2-я;ул;37017000070000800;155030;3704;;24229554000
Зеленая;ул;37017000070000900;155030;3704;;24229554000
Калинина;ул;37017000070001000;155030;3704;;24229554000
Кирова;ул;37017000070001100;155030;3704;;24229554000
Комсомольская;ул;37017000070001200;155030;3704;;24229554000
Красная;ул;37017000070001300;155030;3704;;24229554000
Красноармейская;ул;37017000070001400;155030;3704;;24229554000
Красный Октябрь;ул;37017000070001500;155030;3704;;24229554000
Куйбышева;ул;37017000070001600;155030;3704;;24229554000
Ленина;ул;37017000070001700;;3704;;24229554000
Лесная;ул;37017000070001800;155030;3704;;24229554000
Маяковского;ул;37017000070001900;155030;3704;;24229554000
Менжинского;ул;37017000070002000;;3704;;24229554000
Нерльская;ул;37017000070002100;155030;3704;;24229554000
Новая;ул;37017000070002200;155030;3704;;24229554000
Октябрьская;ул;37017000070002300;155030;3704;;24229554000
Орджоникидзе;ул;37017000070002400;155030;3704;;24229554000
Пионерская;ул;37017000070002500;155030;3704;;24229554000
Пограничная;ул;37017000070002600;155030;3704;;24229554000
Пушкина;ул;37017000070002700;155030;3704;;24229554000
Рабочая;ул;37017000070002800;155030;3704;;24229554000
Садовая;ул;37017000070002900;155030;3704;;24229554000
Серп и Молот;ул;37017000070003000;155030;3704;;24229554000
Смычка;ул;37017000070003100;155030;3704;;24229554000
Советская 1-я;ул;37017000070003200;155030;3704;;24229554000
Советская 2-я;ул;37017000070003300;155030;3704;;24229554000
Советская 3-я;ул;37017000070003400;155030;3704;;24229554000
Тейковская;ул;37017000070003500;155030;3704;;24229554000
Тельмана;ул;37017000070003600;155030;3704;;24229554000
Торчинская;ул;37017000070003700;155030;3704;;24229554000
Фабричный 2-й;пер;37017000070003800;155030;3704;;24229554000
Фабричный 3-й;пер;37017000070003900;155030;3704;;24229554000
Фрунзе;ул;37017000070004000;155030;3704;;24229554000
Чкалова;ул;37017000070004100;155030;3704;;24229554000
Школьный;городок;37017000070004200;155030;3704;;24229554000
Гагарина;ул;37017000070004300;155030;3704;;24229554000
Полевая;ул;37017000070004500;155030;3704;;24229554000
257 км;ж/д_казарм;37017000070004699;155030;3704;;24229554000
Кооперативная;ул;37017000070004700;155030;3704;;24229554000
Спортивная;ул;37017000070004800;155030;3704;;24229554000
Московская;ул;37017000070004900;155030;3704;;24229554000
Железнодорожная;ул;37017000070005000;155030;3704;;24229554000
Фабричный 1-й;пер;37017000070005100;155030;3704;;24229554000
Фабричный двор 2-й;ул;37017000070005200;155030;3704;;24229554000
Комсомольская;ул;37017000075000100;155057;3704;;24229830001
Молодежная;ул;37017000075000200;155057;3704;;24229830001
Совхозная;ул;37017000075000300;155057;3704;;24229830001
Строителей;ул;37017000075000400;155057;3704;;24229830001
Ландыш;снт;37017000075000500;155057;3704;;24229830001
Санеба;снт;37017000075000600;155057;3704;;24229830001
Урожай;тер. СНТ;37017000075000700;155057;3704;;24229830001
Баумана;ул;37017000076000100;155051;3704;;24229000001
Железнодорожная;ул;37017000076000200;155051;3704;;24229000001
Завокзальная;ул;37017000076000300;155051;3704;;24229000001
Здание Начальной школы;стр;37017000076000499;155051;3704;;24229000001
Зеленая;ул;37017000076000599;155051;3704;;24229000001
Калинина;ул;37017000076000600;155051;3704;;24229000001
Коминтерна;ул;37017000076000700;155051;3704;;24229000001
Ленина;ул;37017000076000899;155051;3704;;24229000001
Лесная;ул;37017000076000999;155051;3704;;24229000001
Карла Маркса;ул;37017000076001099;155051;3704;;24229000001
Первомайская 1-я;ул;37017000076001100;155051;3704;;24229000001
Первомайская 2-я;ул;37017000076001200;155051;3704;;24229000001
Первомайская 3-я;ул;37017000076001300;155051;3704;;24229000001
Пионерская;ул;37017000076001499;155051;3704;;24229000001
Победы;ул;37017000076001599;155051;3704;;24229000001
Пожарное Депо;стр;37017000076001699;155051;3704;;24229000001
Сахтыш;ул;37017000076001799;155051;3704;;24229000001
Сахтышская;ул;37017000076001800;155051;3704;;24229000001
Сидоринская;ул;37017000076001900;155051;3704;;24229000001
Спортивная;ул;37017000076002000;155051;3704;;24229000001
Станционная;ул;37017000076002100;155051;3704;;24229000001
Транспортная;ул;37017000076002200;155051;3704;;24229000001
Центральная;ул;37017000076002300;155051;3704;;24229000001
Школьная;ул;37017000076002400;155051;3704;;24229000001
Якшинская;ул;37017000076002599;155051;3704;;24229000001
Клубная;ул;37017000076002600;155051;3704;;24229000001
Ленина;пл;37017000076002700;155051;3704;;24229000001
Нива;снт;37017000076002899;155051;3704;;24229000001
Заречная;ул;37017000078000100;155053;3704;;24229808017
Нагорная;ул;37017000078000200;155053;3704;;
Курорт Оболсуново;тер;37017000078000300;155044;3704;;24229808017
Станционная;ул;37017000081000100;;3704;;24229808032
Автомобилистов;ул;37017000087000100;155034;3704;;24229836008
Колхозная;ул;37017000087000200;155034;3704;;24229836008
Красноармейская;ул;37017000087000300;155034;3704;;24229836008
Лесная;ул;37017000087000400;155034;3704;;24229836008
Центральная;ул;37017000088000100;155034;3704;;24229820009
Полевая;ул;37017000088000200;155035;3704;;24229820009
Ясная Поляна;снт;37017000094000100;155044;3704;;24229808022
Центральная;ул;37017000097000100;155058;3704;;24229832001
Молодежная;ул;37017000097000200;155058;3704;;24229832001
Тракторная;ул;37017000097000300;155058;3704;;24229832001
Постышева;ул;37017000097000400;155058;3704;;24229832001
Полевая;ул;37017000097000500;155058;3704;;24229832001
Зеленая;ул;37017000098000100;155040;3704;;24229840013
Лесная;ул;37017000098000200;155040;3704;;24229840013
Пионерская;ул;37017000098000300;155040;3704;;24229840013
Якшинская;ул;37017000098000400;;3704;;24229840013
Заречная;ул;37017000099000100;;3704;;24229820011
Центральная;ул;37017000099000200;155034;3704;;24229820011
Школьная;ул;37017000099000300;;3704;;24229820011
Заречный;пер;37017000099000400;155034;3704;;24229820011
Луговая;ул;37017000100000100;155044;3704;;24229808024
Заводская;ул;37017000103000100;155033;3704;;24229836001
Зеленая;ул;37017000103000200;155033;3704;;24229836001
Красноармейская;ул;37017000103000300;155033;3704;;24229836001
Советская;ул;37017000103000400;155033;3704;;24229836001
Совхозная;ул;37017000103000500;155033;3704;;24229836001
Школьная;ул;37017000103000600;155033;3704;;24229836001
Спортивная;ул;37017000103000700;155033;3704;;24229836001
Мираж;снт;37017000104000100;155034;3704;;24229820012
0.3 км юго-западнее;тер;37017000115000100;155053;3704;;24229808027
Дорожная;ул;37017000127000100;155033;3704;;24229836012
Зеленая;ул;37017000127000200;155033;3704;;24229836012
Односторонняя;ул;37017000127000300;155033;3704;;24229836012
Садовая;ул;37017000127000400;155033;3704;;24229836012
Угловая;ул;37017000127000500;155033;3704;;24229836012
Светлая;ул;37017000132000100;155040;3704;;24229840020
Просторная;ул;37017000132000200;155040;3704;;24229840020
Целинная;ул;37017000132000300;;3704;;24229840020
Балашовец;снт;37017000133000100;155044;3704;;24229808019
Ясная поляна;снт;37017000133000200;155044;3704;;24229808019
Университет;тер. СНТ;37017000133000300;155044;3704;;24229808019
Университет;снт;37017000133000302;155044;3704;;24229808019
СДТ Заря;тер. СНТ;37017000133000400;155044;3704;;24229808019
4-Фабричный двор;ул;37017000136000100;155030;3704;;24229828007
Фабричный двор;ул;37017000136000103;155030;3704;;24229816001
Железнодорожная;ул;37017000139000100;155044;3704;;24229808018
Первомайская;ул;37017000142000100;155041;3704;;24229840000
Карла Маркса;ул;37017000142000200;155040;3704;;24229840000
Победы;ул;37017000142000300;155040;3704;;24229840000
Центральная;ул;37017000143000100;155040;3704;;24229840000
Железнодорожная;ул;37017000143000200;155043;3704;;24229840000
Комсомольская;ул;37017000143000300;155043;3704;;24229840000
Лесная 1-я;ул;37017000144000100;;3704;;24229840000
Лесная 2-я;ул;37017000144000200;155043;3704;;24229840000
Береговая 1-я;ул;37017001000000100;155040;3704;;24407000000
Болотная 1-я;ул;37017001000000200;155048;3704;;24407000000
Гористая 1-я;ул;37017001000000300;;3704;;24407000000
Железнодорожный 1-й;туп;37017001000000400;155048;3704;;24407000000
Комовская 1-я;ул;37017001000000500;;3704;;24407000000
Комсомольская 1-я;ул;37017001000000600;;3704;;24407000000
Красная 1-я;ул;37017001000000700;;3704;;24407000000
Красноармейская 1-я;ул;37017001000000800;;3704;;24407000000
Крестьянская 1-я;ул;37017001000000900;;3704;;24407000000
Первомайская 1-я;ул;37017001000001000;155048;3704;;24407000000
Полевая 1-я;ул;37017001000001100;155040;3704;;24407000000
Пролетарская 1-я;ул;37017001000001200;;3704;;24407000000
Спартаковская 1-я;ул;37017001000001300;155048;3704;;24407000000
Терентьевская 1-я;ул;37017001000001400;155040;3704;;24407000000
Физкультурная 1-я;ул;37017001000001500;155048;3704;;24407000000
Комовская 2-я;ул;37017001000001600;155040;3704;;24407000000
Комсомольская 2-я;ул;37017001000001700;155040;3704;;24407000000
